# Agent-reviewed boundary routing; not a blanket compatibility verdict.
# Occurrences: regenerate with v029-audit-profile.json. Evidence and limits: v029-port.md.
group_id	kind	symbol	checklist_ids	qualification_scope	rationale
boundary-group-5e450fc5baa2	upstream_override_candidate	LlamaPForCausalLM.get_eagle3_aux_hidden_state_layers	M06	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-ca1e68179402	upstream_override_candidate	LlamaPForCausalLM.get_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-7c11f9d715d4	upstream_override_candidate	LlamaPForCausalLM.load_weights	M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-e1d866e31fa3	upstream_override_candidate	LlamaPForCausalLM.set_aux_hidden_state_layers	M06	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-a29b19c0f13a	upstream_override_candidate	MiniCPMPAttention.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-2bb8131ea5c8	upstream_override_candidate	MiniCPMPDecoderLayer.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-26f9e6d5bf8b	upstream_override_candidate	MiniCPMPForCausalLM.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-566aaeec6ef1	upstream_override_candidate	MiniCPMPForCausalLM._init_model	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-b8cbad908c48	upstream_override_candidate	MiniCPMPForCausalLM._layer_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-83378ba8c092	upstream_override_candidate	MiniCPMPForCausalLM.compute_logits	G09,M04,M13	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-33c274fb5fc9	upstream_override_candidate	MiniCPMPForCausalLM.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-cc008d7cfd3a	upstream_override_candidate	MiniCPMPForCausalLM.get_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-e272693b1188	upstream_override_candidate	MiniCPMPMLP.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-0ee40154c323	upstream_override_candidate	MiniCPMPModel.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-ac49bcf02ffd	upstream_override_candidate	MiniCPMPModel.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-7b9ae788d6ec	upstream_override_candidate	MiniMaxM2PAttention.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-484740d68a4e	upstream_override_candidate	MiniMaxM2PDecoderLayer.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-07819a84c37c	upstream_override_candidate	MiniMaxM2PForCausalLM.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-5d79f7815f83	upstream_override_candidate	MiniMaxM2PForCausalLM._layer_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-7cae5f91f58a	upstream_override_candidate	MiniMaxM2PForCausalLM.compute_logits	G09,M04,M13	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-ae0db6ede2c7	upstream_override_candidate	MiniMaxM2PForCausalLM.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-bf2672e70a0a	upstream_override_candidate	MiniMaxM2PForCausalLM.get_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-bc042ae769fa	upstream_override_candidate	MiniMaxM2PMoE._observe_routing	M08,N04,N08	CPU/source; GPU cells only as listed in v029-port.md	DMI-only observer of the single routing result; do not route twice.
boundary-group-c049b932b6d6	upstream_override_candidate	MiniMaxM2PMoE.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-c9be56b347d4	upstream_override_candidate	MiniMaxM2PModel.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-a4d16da9ded3	upstream_override_candidate	MiniMaxM2PModel.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-d8597ae328f1	upstream_override_candidate	Qwen2Attention.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-2b42933877a2	upstream_override_candidate	Qwen2Attention.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-73556768e3c9	upstream_override_candidate	Qwen2MLP.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-20043b3817bc	upstream_override_candidate	Qwen2MLP.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-362a74ed256e	upstream_override_candidate	Qwen2Model.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-19f6d8b0c52c	upstream_override_candidate	Qwen2Model.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-135e212846e0	upstream_override_candidate	Qwen2MoeAttention.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-1b94002ead46	upstream_override_candidate	Qwen2MoeAttention.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-a253ddc9c9fe	upstream_override_candidate	Qwen2MoeDecoderLayer.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-c5fc2d59f535	upstream_override_candidate	Qwen2MoeDecoderLayer.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-fe258fb8ed4b	upstream_override_candidate	Qwen2MoeMLP.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-fc99957032c1	upstream_override_candidate	Qwen2MoeMLP.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-ed1ce6958ec2	upstream_override_candidate	Qwen2MoeModel.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-0314a0e3e50c	upstream_override_candidate	Qwen2MoeModel.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-c6709e2e331f	upstream_override_candidate	Qwen2MoePForCausalLM.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-60e0ed4e7465	upstream_override_candidate	Qwen2MoePForCausalLM._get_layer_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-44ea3f3f5ca0	upstream_override_candidate	Qwen2MoePForCausalLM.compute_logits	G09,M04,M13	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-8f33359a0988	upstream_override_candidate	Qwen2MoePForCausalLM.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-e934bf8f572b	upstream_override_candidate	Qwen2MoePForCausalLM.get_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-2100992462c8	upstream_override_candidate	Qwen2MoeSparseMoeBlock.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-3131f3438c97	upstream_override_candidate	Qwen2MoeSparseMoeBlock._observe_routing	M08,N04,N08	CPU/source; GPU cells only as listed in v029-port.md	DMI-only observer of the single routing result; do not route twice.
boundary-group-25497b32a988	upstream_override_candidate	Qwen2MoeSparseMoeBlock.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-c8eb212d3a0a	upstream_override_candidate	Qwen2PForCausalLM.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-742471b645e5	upstream_override_candidate	Qwen2PForCausalLM._get_layer_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-b4f87b7ee6a9	upstream_override_candidate	Qwen2PForCausalLM.compute_logits	G09,M04,M13	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-bea583b42b1d	upstream_override_candidate	Qwen2PForCausalLM.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-9ad89df52f35	upstream_override_candidate	Qwen2PForCausalLM.get_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-85469f2038c9	upstream_override_candidate	Qwen3MLP.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-abfdd790945b	upstream_override_candidate	Qwen3MLP.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-aabc63e6a5bd	upstream_override_candidate	Qwen3Model.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-3aadd01dded3	upstream_override_candidate	Qwen3Model.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-371cce3f030f	upstream_override_candidate	Qwen3MoePAttention.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-f27a56a72baf	upstream_override_candidate	Qwen3MoePDecoderLayer.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-bbd3ef4d328b	upstream_override_candidate	Qwen3MoePForCausalLM.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-1646c07cb623	upstream_override_candidate	Qwen3MoePForCausalLM._layer_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-c8cc21a6f834	upstream_override_candidate	Qwen3MoePForCausalLM.compute_logits	G09,M04,M13	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-7e8ef432da92	upstream_override_candidate	Qwen3MoePForCausalLM.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-723807b990af	upstream_override_candidate	Qwen3MoePForCausalLM.get_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-a7ed8f8ad8b1	upstream_override_candidate	Qwen3MoePModel.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-7d84bccf012d	upstream_override_candidate	Qwen3MoePModel.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-825d74082d6b	upstream_override_candidate	Qwen3MoePSparseMoeBlock._observe_routing	M08,N04,N08	CPU/source; GPU cells only as listed in v029-port.md	DMI-only observer of the single routing result; do not route twice.
boundary-group-4460cbbb75c9	upstream_override_candidate	Qwen3MoePSparseMoeBlock.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-9289c6459477	upstream_override_candidate	Qwen3PForCausalLM.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-431c73fddac5	upstream_override_candidate	Qwen3PForCausalLM._get_layer_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-c3f05cf71999	upstream_override_candidate	Qwen3PForCausalLM.compute_logits	G09,M04,M13	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-705a9e2e591b	upstream_override_candidate	Qwen3PForCausalLM.embed_input_ids	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-0ddbb5a608cf	upstream_override_candidate	Qwen3PForCausalLM.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-9679889bfddd	upstream_override_candidate	Qwen3PForCausalLM.get_eagle3_aux_hidden_state_layers	M06	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-5a90555201ca	upstream_override_candidate	Qwen3PForCausalLM.get_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-034f76c51291	upstream_override_candidate	Qwen3PForCausalLM.load_weights	M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-0d2512978c9d	upstream_override_candidate	Qwen3PForCausalLM.set_aux_hidden_state_layers	M06	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-81874030e963	upstream_override_candidate	Qwen3_5PAttention.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-de62acd27dbb	upstream_override_candidate	Qwen3_5PDecoderLayer.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-9b1dbd262fe6	upstream_override_candidate	Qwen3_5PForCausalLM.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-30165e95b02f	upstream_override_candidate	Qwen3_5PForCausalLM._layer_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-66d4f36119b3	upstream_override_candidate	Qwen3_5PForCausalLM.compute_logits	G09,M04,M13	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-6389474b781e	upstream_override_candidate	Qwen3_5PForCausalLM.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-711e27763a38	upstream_override_candidate	Qwen3_5PForCausalLM.get_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-3903c1a15696	upstream_override_candidate	Qwen3_5PForConditionalGeneration.__init__	M02,R02,M10	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-9bae54ccb7d6	upstream_override_candidate	Qwen3_5PForConditionalGeneration.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-201ab8bb6a73	upstream_override_candidate	Qwen3_5PForConditionalGeneration.get_hook_specs	M11,M12,N02,N03,N04,N13	CPU/source; GPU cells only as listed in v029-port.md	DMI hook manifest, not an upstream override; selected placement/shape contracts have CPU coverage.
boundary-group-52a991f17685	upstream_override_candidate	Qwen3_5PMLP.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-321c999c4ba2	upstream_override_candidate	Qwen3_5PModel.forward	M03,M04,M05,M07,M11	CPU/source; GPU cells only as listed in v029-port.md	Model method contract; CPU/source evidence does not qualify every checkpoint or topology.
boundary-group-b0957fd0ad3b	vllm_import	from vllm import LLM	C01,M03,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-01f08e78d2d6	vllm_import	from vllm import ModelRegistry	R01,R04,R05,R06	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-6aca5f93ff98	vllm_import	from vllm import envs	C01,M03,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-d14836f9737a	vllm_import	from vllm.compilation.cuda_graph import CUDAGraphWrapper	C05,G03,G04,G08	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-5470f2612c1b	vllm_import	from vllm.compilation.decorators import support_torch_compile	C05,G03,G04,G08	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-ba60ba156695	vllm_import	from vllm.config import CUDAGraphMode	C05,G03,G04,G08	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-c8da4e604496	vllm_import	from vllm.config import CacheConfig, VllmConfig	C01,C02,M02	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-3b4822ffe87e	vllm_import	from vllm.config import VllmConfig	C01,C02,M02	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-0568fd12d583	vllm_import	from vllm.config import VllmConfig, set_current_vllm_config	C01,C02,M02	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-377fef868b08	vllm_import	from vllm.distributed import get_pp_group	C04,G06,M07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-44c7ef5ee9c8	vllm_import	from vllm.distributed import get_pp_group, get_tensor_model_parallel_world_size	C04,G06,M07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-cdfd0dbc9982	vllm_import	from vllm.distributed import get_pp_group, tensor_model_parallel_all_gather	C04,G06,M07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-78558f292e88	vllm_import	from vllm.distributed.ec_transfer import get_ec_transfer, has_ec_transfer	C04,G06,M07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-d864efbc4cee	vllm_import	from vllm.distributed.parallel_state import get_pp_group	C04,G06,M07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-c0479b1690f5	vllm_import	from vllm.distributed.parallel_state import get_pp_group, get_tensor_model_parallel_world_size	C04,G06,M07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-328773f81786	vllm_import	from vllm.distributed.parallel_state import get_pp_group, get_tp_group	C04,G06,M07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-eedeb97d4dd6	vllm_import	from vllm.distributed.parallel_state import get_tp_group	C04,G06,M07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-63518adcbc4c	vllm_import	from vllm.distributed.utils import get_pp_indices	C04,G06,M07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-4d3624f54cef	vllm_import	from vllm.forward_context import get_forward_context, is_forward_context_available	C01,M03,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-858e69a635c7	vllm_import	from vllm.logger import init_logger	C01,M03,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-449c90a50c98	vllm_import	from vllm.model_executor.kernels.mhc.tilelang import hc_head_fused_kernel_tilelang, mhc_fused_post_pre_tilelang, mhc_post_tilelang, mhc_pre_broadcast_tilelang, mhc_pre_tilelang	C01,M03,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-803e012ca03a	vllm_import	from vllm.model_executor.layers.activation import SiluAndMul	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-6e7589689941	vllm_import	from vllm.model_executor.layers.activation import get_act_fn	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-a86fffee64ee	vllm_import	from vllm.model_executor.layers.attention import Attention	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-d9af645dee6e	vllm_import	from vllm.model_executor.layers.attention import Attention, EncoderOnlyAttention	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-72f195ab4b1e	vllm_import	from vllm.model_executor.layers.attention.encoder_only_attention import Attention, EncoderOnlyAttention	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-4f98ee7813ee	vllm_import	from vllm.model_executor.layers.fused_moe.layer import MoERunner	M08,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-d419fa03a391	vllm_import	from vllm.model_executor.layers.fused_moe.router.fused_moe_router import FusedMoERouter	M08,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-16a627997c09	vllm_import	from vllm.model_executor.layers.layernorm import GemmaRMSNorm	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-1a4bdef04fbd	vllm_import	from vllm.model_executor.layers.layernorm import RMSNorm	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-b90252c93298	vllm_import	from vllm.model_executor.layers.linear import ColumnParallelLinear, QKVParallelLinear, RowParallelLinear	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-f5991eb49468	vllm_import	from vllm.model_executor.layers.linear import MergedColumnParallelLinear, QKVParallelLinear, RowParallelLinear	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-febd56e9c2a8	vllm_import	from vllm.model_executor.layers.linear import QKVParallelLinear, RowParallelLinear	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-829e946dd0cf	vllm_import	from vllm.model_executor.layers.logits_processor import LogitsProcessor	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-741f000f3519	vllm_import	from vllm.model_executor.layers.minimax_rms_norm import MiniMaxText01RMSNormTP	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-8ff636c416bc	vllm_import	from vllm.model_executor.layers.quantization import QuantizationConfig	C01,C02,M02	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-91e02a549853	vllm_import	from vllm.model_executor.layers.rotary_embedding import get_rope	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
boundary-group-e0b6b8c52b64	vllm_import	from vllm.model_executor.layers.utils import rocm_unquantized_gemm	M04,M09,R07	CPU/source; GPU cells only as listed in v029-port.md	Import resolution checked against official wheel; semantic callers mapped separately.
